9.375362219077150172e-01,9.322873050214010027e-01,8.098333454175689061e-01,7.870047198126226551e-01,7.351385929941971487e-01,7.110543014200991774e-01
8.072820399403852765e-01,7.278575453896632963e-01,3.421957478339404668e-01,3.401148633710845415e-01,3.316781368733313085e-01,2.127160445566113334e-01
9.910106867023985577e-01,9.685979435667955162e-01,8.827704819426175353e-01,5.609499938003683628e-01,3.062869965008733764e-01,3.002315544347834431e-01
9.606612273175688665e-01,8.098607783633171575e-01,7.418890023539705947e-01,7.418780951260515177e-01,6.188727869261223535e-02,4.709357340148316584e-02
9.658333175777651380e-01,6.087610065277611060e-01,5.780236646475491735e-01,5.412545331530786985e-01,6.547329841574614506e-02,6.530351821381928656e-02
9.088661993622192403e-01,7.402237242958336072e-01,7.142733026406118402e-01,1.799158654858551698e-01,7.076191568482435856e-02,6.769523614247106857e-02
8.968553137046468837e-01,8.559123410130557996e-01,7.994582962541959548e-01,9.239824778252199444e-02,7.433659427043974588e-02,6.061894475055127490e-02
9.021972880740992684e-01,7.070349848785435487e-01,7.002937786446711277e-01,3.126751126926158864e-01,5.308440898919634249e-02,4.925145527716801030e-02
9.885646916190861111e-01,9.885527649547901641e-01,5.570790156653802061e-01,1.557813065823365206e-01,5.890048325553538799e-02,5.874443480083467450e-02
9.459108318737941001e-01,9.412445238518447610e-01,8.968400440576551613e-01,8.518163332531913934e-01,6.469992647901545713e-02,5.159645471550853429e-02
7.567257938878351187e-01,7.503089700672400664e-01,6.731867137318479077e-01,6.623528512428817905e-01,4.443218075224886210e-02,4.030235687420506696e-02
9.996161860170811320e-01,9.770457261551627193e-01,8.848179911889394456e-01,8.149036834550905661e-01,4.602253948685269824e-02,4.199313885508555028e-02
8.529750764275199071e-01,6.452996668698911531e-01,2.699330963539806061e-01,2.572857736406116147e-01,3.027565709632036930e-02,3.010125681540485459e-02
9.798629777591048029e-01,9.665650902148884560e-01,9.455200253858506709e-01,4.685916269995272776e-01,7.215837821151306619e-02,5.959809329840226599e-02
3.428163561206897803e-01,2.069797343320077532e-01,1.359350991879908488e-01,6.018609847749841618e-02,5.762248591809694676e-02,5.600461519537668076e-02
9.880603642391097008e-01,6.880421901070957746e-01,2.398223076246940033e-01,2.261990131849792030e-01,9.415408174395119290e-02,7.097180874125044725e-02
