9.874564607413282014e-01,9.869565472070348511e-01,8.550816367738838242e-01,5.755781634443540851e-01,5.641565532944269323e-01,5.570366078799998677e-01
9.422249071352866157e-01,8.465859414914083114e-01,5.583285466459536606e-01,5.412023531290690581e-01,5.385498872418069682e-01,5.217121887169507977e-01
7.706469128223415455e-01,7.100290261253299207e-01,7.079112034866819059e-01,6.609096831463083799e-01,3.287996851859556480e-01,3.199901893894234739e-01
9.434208285961617202e-01,9.383208270309436605e-01,9.365290388046444425e-01,3.454443261843919144e-01,3.405253037035515518e-01,3.117855023011689708e-01
9.273264159969605291e-01,9.245700767801496855e-01,9.128509391999640732e-01,7.222047736146011143e-01,4.945447098704797151e-01,4.417651907867782834e-01
9.171139578706386519e-01,8.411595615616832555e-01,7.876127432722148658e-01,3.177669454008265615e-01,2.781600379976860715e-01,2.382324144178019354e-01
9.987548581081269194e-01,9.092427335722621518e-01,7.824466649146426533e-01,4.168085693308957174e-01,3.752317191998200685e-01,3.116446108341735521e-01
8.451249871139123737e-01,8.168080029694895217e-01,7.430049792481225879e-01,7.012060900244962980e-01,4.124560661771134451e-01,3.267519154232799705e-01
5.794125816484358982e-01,5.052955013010259622e-01,4.058921590598187912e-01,3.841804711748147971e-01,1.898452681884463256e-01,1.410996275156485846e-01
9.361714230762216982e-01,9.297178679435018633e-01,6.261178782650331787e-01,6.185908054785844712e-01,4.950403935430086610e-01,3.133437700691864003e-01
9.659061441383732793e-01,9.401146681438186103e-01,8.500871316742728556e-01,7.118434481810644865e-01,5.678999354211284878e-01,2.959922337938482029e-01
9.916145928916133556e-01,9.807472300531998588e-01,8.200057747836908550e-01,8.178034911408541552e-01,5.314379263142491316e-01,2.286528206348417136e-01
9.645105496847321547e-01,9.493097359080202580e-01,9.387790375231214179e-01,6.524368621278914260e-01,3.133614703663353263e-01,1.096802032768191132e-01
9.411552502936070264e-01,9.151871537413478475e-01,8.986032927403572179e-01,8.889092973336361059e-01,1.216249921799969630e-01,3.644155825318919767e-02
9.622122550655245465e-01,9.331878375047667484e-01,9.330740111110348289e-01,8.744746282575153185e-01,8.708627668132784549e-01,1.905931447752499952e-01
9.986444662355090651e-01,9.919998592762546696e-01,9.058679174218470243e-01,6.144071102279158314e-01,4.240036889938388898e-01,7.793673805121317799e-02
6.498364754845373792e-01,3.046199216191166625e-01,1.494427106236588254e-01,1.420729413398125196e-01,1.143639455659753723e-01,2.022779271755808378e-02
9.156769825204869040e-01,7.723866668963157434e-01,7.140003587652161698e-01,6.722051442506751240e-01,7.484564029351249703e-02,2.095019027833527545e-02
4.430213756942421033e-01,4.292224095592039323e-01,4.290826374028144374e-01,3.257690195544853395e-01,1.573066939350018512e-01,5.107317719640064313e-02
8.846707555743320572e-01,8.051557612725055435e-01,7.950261795428322786e-01,6.487481170397615404e-01,6.303064953564101458e-01,4.044285203108833465e-02
8.846702300187742063e-01,8.791634452514076603e-01,3.131239324470938001e-01,1.409454880781046693e-01,3.707257528786432610e-02,6.633111075930972142e-03
9.433371087090843821e-01,8.806430653295895805e-01,7.942084794485158028e-01,3.343391263729346696e-01,3.181445714374673273e-01,9.351259632898756627e-03
9.984517893567387281e-01,9.417774246707594221e-01,8.611350369091796964e-01,6.202531340169221696e-01,1.783770638800816488e-01,3.424284096884731236e-03
9.602277339449514226e-01,8.594818681613899392e-01,8.248863537282884462e-01,7.547718269386185508e-01,7.124437378161391221e-01,9.843610861002032725e-03
9.140091842012794121e-01,8.565067014753907637e-01,8.554307882859994994e-01,7.487031547246845165e-01,2.396345368921610208e-01,2.215722283147834870e-03
8.715272713819885997e-01,6.962956456320623655e-01,6.192389655005425819e-01,3.227885748251065889e-01,3.176603375421867548e-01,5.536474086398956995e-03
9.673361258498726079e-01,8.575675449795771010e-01,6.969306680153924960e-01,5.184351398397983868e-01,2.826448397740973784e-01,4.127549953417753055e-03
8.578483933519430726e-01,8.306629978111148560e-01,8.228343508039184240e-01,2.110881342171747888e-01,5.017712323803515811e-02,4.753285885423045101e-03
5.208968136347429390e-01,5.046153440991247852e-01,3.854903282546601195e-01,3.253078318530934765e-01,1.215236668108445606e-01,7.779707554559668441e-03
8.302301190063738900e-01,6.887246005365470491e-01,6.712699231837503389e-01,3.135414826284000367e-01,9.848259156581071205e-02,1.098902987551591756e-02
9.809823612180975649e-01,8.915944519926723988e-01,7.296403803898684481e-01,2.319596419642367402e-01,2.355865135706274385e-02,3.068691959897459388e-03
9.729756468935926161e-01,9.126552554291963437e-01,9.041962922563733240e-01,7.208075564371746458e-01,3.373163409576950267e-01,4.504114053510027173e-03
9.840484177488436623e-01,9.787995929045971710e-01,7.384932417653855552e-01,6.842260035246168215e-01,4.100887617451159928e-01,3.417469264338832309e-03
4.376103622718949815e-01,3.366755840501802766e-01,3.362948044195118169e-01,2.249298349603018055e-01,1.967855331902026994e-01,1.059214363813440821e-02
9.922833615804320662e-01,4.297065522142594074e-01,3.586622960071687571e-01,7.537819127070077840e-02,2.701679629305233504e-02,3.254135263478404581e-04
7.257276165356835174e-01,5.249848490595503403e-01,4.444270158963325446e-01,4.373944424318257918e-01,3.580796420230891175e-01,9.952863718949597066e-03
9.985996064404076833e-01,9.552537568775664178e-01,9.050572659482313265e-01,5.809842902400691456e-01,5.441306285113041152e-01,3.638113936687144653e-05
9.725635913186886361e-01,9.435814424996034067e-01,9.322996210204598233e-01,6.865308505705323139e-01,1.260156186017096780e-01,3.216191318232392016e-03
9.363599111340071834e-01,8.061679702615730525e-01,8.045053859859180312e-01,5.470310127463602345e-01,5.470233169818052854e-01,5.905488090948004740e-03
8.844773495058116941e-01,5.403244651662613141e-01,3.473128957609220580e-01,3.459606224901884408e-01,3.406310980097767560e-01,1.016758674323660176e-02
9.410601902128407081e-01,7.027630565761449066e-01,3.324774941596936317e-01,3.104764314257945634e-01,6.872334780216951544e-02,4.365025326794719565e-03
6.918991339079541003e-01,1.827035807746237306e-01,1.803621142086182239e-01,1.614285587807007816e-01,5.260245723987609645e-02,1.240305997642756654e-02
9.782955155764658794e-01,9.152305783905193559e-01,9.135955023688865362e-01,8.824391310797647936e-01,8.567331188971930578e-01,4.301588553537150431e-03
9.162375569175061907e-01,9.120345644661010942e-01,9.038429760075606945e-01,6.805412049445165312e-01,1.105044633475001092e-01,1.070266230763009321e-02
9.683664667275543314e-01,7.594559704934698008e-01,7.584305042247130313e-01,7.317096634770002828e-01,5.470062258253057808e-01,2.726606707234797543e-03
7.803529933299817589e-01,7.176955412940764223e-01,5.283038311670892329e-01,5.017672277638208778e-01,1.899579340920227316e-02,1.293390735411387160e-02
9.681945355629558714e-01,5.824326683437913710e-01,3.605913643655980216e-01,2.567140891054117136e-01,2.408221791908849441e-01,1.352998965919849101e-03
9.339009407204910129e-01,6.126394316801242468e-01,2.513489643231449633e-01,2.476802544369073877e-01,8.394071378945298922e-02,5.522381931355574078e-03
5.169653904712496750e-01,3.206898152299126337e-01,3.139665989478180319e-01,2.060490279442806494e-01,1.272986477084361856e-01,1.422072535632512048e-02
9.849851693006129727e-01,9.585990480628984178e-01,9.524093161286980580e-01,5.528254950634170495e-01,3.006265890657169870e-01,1.394095367527904954e-03
9.032964900656288432e-01,8.201940518752037779e-01,8.153029215824141307e-01,8.017343459498211811e-01,2.783401231987743807e-01,1.188201166219535372e-02
8.006074402262332024e-01,7.904788817389309941e-01,6.753548088574568009e-01,5.269601670069203880e-01,2.862909655203337289e-01,1.015804944725732205e-02
9.875251200599942658e-01,9.810442284783112976e-01,9.790699031142640063e-01,9.651754359329235422e-01,4.904233371762775628e-01,4.134868173443619586e-03
8.334753426568287660e-01,7.873591625566770391e-01,7.507817705947522624e-01,5.780940748998955048e-01,5.407421287840400437e-01,9.615293521296959176e-03
8.786558292093543665e-01,6.788002404993431771e-01,6.669242674165281048e-01,6.106907367265488329e-01,6.072007821239526759e-01,5.585381821614306477e-03
8.235780362039168967e-01,8.179275967349799448e-01,7.155982864817996836e-01,2.383877177848007789e-01,2.149234293336022561e-01,5.605546687576982642e-03
8.086659292512493602e-01,4.371149239820722454e-01,1.209238130162416935e-01,1.171962588372474495e-01,3.208071684491047709e-02,3.734538825586687042e-03
9.575823304627320010e-01,6.845277561494427232e-01,5.815931627369216317e-01,4.423118774462714287e-01,4.369332587331823392e-01,1.145511563905332684e-03
9.981604321221324572e-01,9.317094882824317192e-01,4.712210454816371241e-01,2.292069046364563489e-01,1.806353980743749810e-01,2.349819118391134441e-05
9.936365568589705655e-01,9.906792135085676909e-01,5.336443652610158850e-01,3.931516391707604585e-01,3.617303471802850168e-01,4.611400241327556770e-03
9.368715690976158195e-01,5.163867261630744609e-01,3.509640786475597407e-01,3.488578894870841274e-01,2.205259807714657627e-01,9.328271583015980070e-03
9.998717419162955755e-01,9.937259033797076757e-01,7.703436969991369621e-01,7.126561909167580255e-01,4.392111306852329866e-01,6.904525287140101091e-04
9.460350511008013275e-01,9.460101575079363778e-01,9.460055607573594205e-01,3.776554381565072616e-01,3.305056520137844012e-01,9.189343597642115474e-03
8.053161573155114272e-01,6.387460149647093965e-01,5.853232155087935151e-01,5.167755044798385544e-01,5.157071400464200428e-01,6.289781766413278475e-04
8.913988263935449519e-01,8.913947463164605400e-01,7.018606016503944334e-01,6.954788132327750505e-01,7.583086133820878157e-03,1.261603910700674191e-03
9.880158666708105386e-01,9.859127292015651411e-01,6.932543578915758564e-01,5.535534712517912181e-01,3.329879936795466233e-01,3.548552298932469880e-03
9.562210140035857231e-01,7.847117060272450484e-01,7.838964129017422788e-01,4.279452601354620245e-01,3.280402270364713990e-01,8.858457866216449400e-03
5.476365138028810309e-01,4.857297606951543889e-01,3.824224188131070123e-01,2.390412495632246725e-01,2.332337348318290204e-01,7.933820124546757738e-03
9.938419533627700364e-01,8.862935386836049423e-01,6.962315833231904616e-01,6.316433192719498324e-01,6.922681225919448053e-03,9.525194139316623624e-04
9.574313677451316007e-01,9.213977943139581850e-01,4.775666446820007183e-01,4.746018323606267519e-01,4.719989030962966625e-01,2.945605414003667731e-03
