9.925581143344583968e-01,9.913491973095871490e-01,9.317219063981950766e-01,7.391410756457164055e-01,6.274020143925590487e-01,6.176501004067818101e-01
8.375492098637273841e-01,8.101872576448666541e-01,7.974733693102197263e-01,6.439341889500695970e-01,3.452255665680714625e-01,1.782899225051019221e-01
9.916507408105315058e-01,5.887004850941499612e-01,5.559232175751224192e-01,3.601483164101256795e-01,1.837741237702914809e-01,2.604632124604961199e-02
4.786646847185622167e-01,4.133583467530921318e-01,3.636815602235023981e-01,2.033697079087350423e-01,1.704615591638647121e-01,1.087398261113733423e-02
9.030328302838677157e-01,3.688466394650597446e-01,2.718393623471903053e-01,2.401254878583864161e-01,2.835192988944089734e-02,8.862255567055568606e-03
9.839677726465474450e-01,7.574634099597572501e-01,6.180117370242509400e-01,2.962162761652835652e-01,2.067546648855646957e-02,1.910227203913594449e-02
9.923640755596936369e-01,8.903496354526261314e-01,7.585495114106650671e-01,5.630194118322042751e-01,4.012574939761456676e-03,3.926942277301261920e-03
8.157487463963968288e-01,6.393448019646339464e-01,1.333804969427463960e-01,9.049369369288159937e-02,1.756955741678763519e-02,3.690803269720270736e-03
9.463903103091912961e-01,5.770971962717544868e-01,4.822920387532353970e-01,4.616749263959157856e-01,3.878242553597247965e-03,3.871408947868779787e-03
9.951359148066863947e-01,6.243675147967656658e-01,5.773195532584675105e-01,5.771494423049818856e-01,2.076241218484892442e-03,2.071023451878195847e-03
9.497230575355718463e-01,7.168226426675226026e-01,6.129929221134096107e-01,6.123806170621182154e-01,2.801611953709196002e-04,1.386089479888701818e-04
9.995932361244256326e-01,7.771487065252050686e-01,5.006858424969066190e-01,4.274540482689049431e-02,3.748074915228280317e-04,3.643245662492206527e-04
8.374742007946452960e-01,8.291652164438794159e-01,3.286184505729118910e-01,1.942551528512004577e-01,3.109444011324513754e-04,2.996437762052514856e-04
4.709451249202881717e-01,4.706935505489667770e-01,4.500157037946536098e-01,3.990534110813270807e-01,4.716479499468931801e-04,4.321473192106786904e-04
9.133303134285495339e-01,9.090560421806621605e-01,7.125707671011560773e-01,6.961282486351779708e-01,3.576522678110038121e-04,3.573557991951231217e-04
7.830521256370116534e-01,7.789494686987810113e-01,7.229280384260392545e-01,2.921496591504279539e-01,3.492050873374570380e-04,3.458109817821531317e-04
8.201268245956322422e-01,8.192489806035478939e-01,6.622509091342524412e-01,3.926834031903592148e-01,5.506356338725265729e-04,5.413619276152534590e-04
9.320780047087616760e-01,7.040984136074222022e-01,6.019449990163375785e-01,2.029631798313199509e-01,7.585284238761368395e-04,4.119644552883578109e-04
9.998861334456653482e-01,9.163810179496322261e-01,4.847249382385820926e-01,2.757606474588749634e-01,2.731167439150483287e-04,2.730850884308044595e-04
8.655552396316528174e-01,8.061691665317084476e-01,6.256506827909767976e-01,5.112744888327563908e-01,6.693930623593995514e-04,3.431194877154655808e-04
9.984679825594059421e-01,9.249882703334918466e-01,6.604637659896493984e-01,6.559907191578906449e-01,6.970984536569371564e-04,4.000413224980692794e-04
7.206801305283765391e-01,4.553609783969976843e-01,2.811800482265818801e-01,1.889365542730475356e-01,4.359525527398094109e-04,3.957234869143891310e-04
9.999994512554285508e-01,7.973035771302783292e-01,2.377817249592837634e-01,1.820948456015389905e-01,4.058232796846752478e-04,2.834619808647921005e-04
6.201714413880188292e-01,5.270506593758693681e-01,5.270313737215708283e-01,4.402152381394555114e-01,2.754699888568263124e-04,2.040859788887753039e-04
7.915367229114117498e-01,7.056994624304150365e-01,6.842178499796319757e-01,4.197713739875121308e-01,2.464746024397128604e-04,2.086685837847056235e-04
6.745892236035418987e-01,6.707889552345143169e-01,5.755232123538362998e-01,5.291835419308188460e-01,2.375945101816595486e-04,1.170332953834033135e-04
4.385051481656214722e-01,4.384460958982336343e-01,4.013246244738564172e-01,3.153706998237924553e-01,3.393999526151290263e-04,2.530596628641889169e-04
8.361940229730104868e-01,7.570873472400465598e-01,1.541874789584129768e-01,1.107601677693133141e-01,2.634867334119832217e-04,1.994468639321104629e-04
7.590489148129121455e-01,7.589118587220320400e-01,7.589101147382111279e-01,1.572034945748011225e-01,3.417135399569047626e-04,3.368209441588219705e-04
5.977764032921487614e-01,5.964080299493612625e-01,5.577123085104939149e-01,5.327664729069724325e-01,4.881536472562205309e-04,3.708610372243192205e-04
9.959495531729661844e-01,9.653584730985441675e-01,9.219340680793429721e-01,1.731239392489449802e-01,2.044877266545657248e-04,2.014840036119459855e-04
9.227944871341012822e-01,8.190834171460876778e-01,6.091900467058575241e-01,1.617564553290018470e-01,6.593976485636961183e-05,6.494093515915777808e-05
9.490135887294599559e-01,8.589555983039065534e-01,8.417171796938699435e-01,4.488020725009010392e-01,3.991546741289732185e-04,3.930183905306816562e-04
8.988477490887605281e-01,6.257106544668591397e-01,4.804673731367275491e-01,1.953380314998783562e-01,3.261951079158859068e-04,3.234928537722144243e-04
9.792217374990377365e-01,9.153918127983707853e-01,7.106828245653913356e-01,2.752410392941211925e-01,4.990336842837600441e-04,4.867811000595442957e-04
9.036021660205960648e-01,7.031062645995019844e-01,3.511052975637271589e-01,2.554311966815707158e-01,3.409977284924332083e-04,3.406654239242679549e-04
7.298954287503169880e-01,7.252131540466105752e-01,2.296553948250340538e-01,1.990481370417401807e-01,4.450708756940136056e-04,4.338361386921551978e-04
9.005649000712326879e-01,1.399188005786249633e-01,3.065569671997719209e-02,1.841233784883281044e-02,4.819326229614667744e-04,4.599678761989817871e-04
9.412126006799168554e-01,9.092855335316397669e-01,7.887179106667179251e-01,5.180520360862852502e-01,5.000797980055973193e-04,4.978436436682189686e-04
6.797657728284370870e-01,6.747387652507795819e-01,4.477762917458869563e-01,4.053686977683755299e-01,4.113502562426638574e-04,4.085025665938331980e-04
9.864978948034347495e-01,9.538601533474299066e-01,8.701099917528746230e-01,2.725080183875462914e-01,3.153234932248694783e-04,1.931464435518645865e-04
9.933160832144767305e-01,9.708190989588080244e-01,9.683980890559861221e-01,9.624300949868479504e-01,4.018044522771097157e-04,2.888644458727434618e-04
8.726205820768767607e-01,8.181596769696060090e-01,8.096462570552095395e-01,5.315471969432380428e-01,4.575243597457848707e-04,4.432617847809860426e-04
